,full_pathname,filename,recanvo_id,function,mean_valence,mean_arousal,duration,mean_pitch,pitch_range,min_pitch,max_pitch,stdev_pitch,mean_intensity,intensity_range,min_intensity,max_intensity,formant1_mean,formant2_mean,formant3_mean,formant1_stdev,formant2_stdev,formant3_stdev,local_jitter,local_abs_jitter,rap_jitter,ppq5_jitter,ddp_jitter,local_shimmer,local_db_shimer,apq3_shimmer,apq5_shimmer,apq11_shimmer,dda_shimmer,hnr
404,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 self talk survey/200822_0836_00-36-54.36--00-36-55.89.wav,200822_0836_00-36-54.36--00-36-55.89.wav,p08,selftalk,3.203703704,2.712962963,1.528798186,299.2176961,465.1182197,156.8179382,621.9361579,58.11624059,77.05032771,27.32654064,54.73962428,82.06616492,565.7917355,1853.878796,3087.699052,188.1917544,698.1568113,299.2267343,0.017764074,5.95E-05,0.008821328,0.008066583,0.026463985,0.071840682,0.757070977,0.036025456,0.044485184,0.058961144,0.108076367,17.68464736
405,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 self talk survey/200822_1131_00-13-16.81--00-13-17.64c.wav,200822_1131_00-13-16.81--00-13-17.64c.wav,p08,selftalk,2.361111111,3.324074074,0.771836735,447.64438,161.2160268,387.4968026,548.7128294,42.48797307,75.76366567,14.71929126,65.37126672,80.09055798,812.1760313,2076.607654,3306.379917,70.32042347,147.3796026,200.3397729,0.006706924,1.50E-05,0.003500897,0.003947881,0.01050269,0.089707882,0.868755662,0.039878707,0.053283906,0.091616469,0.119636121,13.79380844
406,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 self talk survey/200818_1825_00-01-39.0--00-01-40.0.wav,200818_1825_00-01-39.0--00-01-40.0.wav,p08,selftalk,2.972222222,2.259259259,0.998004535,336.7592682,96.83208889,284.660296,381.4923849,29.06708518,73.64012573,16.2562149,60.63604274,76.89225764,459.5362675,1679.843379,2971.906888,145.8042151,388.2726409,285.4908083,0.011243501,3.34E-05,0.006182474,0.006172176,0.018547423,0.059934897,0.589919118,0.027698371,0.035413064,0.055741551,0.083095114,18.62041298
407,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 self talk survey/200908_1857_00-01-26.79--00-01-27.95.wav,200908_1857_00-01-26.79--00-01-27.95.wav,p08,selftalk,3.111111111,3.12037037,1.164988662,332.7893973,415.1500663,199.1330892,614.2831555,92.33354427,78.89313221,39.95465437,46.29104076,86.24569513,737.3414308,2053.4335,3068.974783,102.9818638,518.0655219,311.9211725,0.025034373,7.64E-05,0.011851124,0.014314904,0.035553373,0.085834691,0.959733312,0.044142279,0.055064212,0.071166737,0.132426836,9.241235873
408,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 self talk survey/200823_1044_00-03-37.87--00-03-40.3.wav,200823_1044_00-03-37.87--00-03-40.3.wav,p08,selftalk,3.092592593,3.092592593,2.428004535,310.7280149,259.7113725,126.5177585,386.2291311,38.22192313,79.50766764,23.93822125,64.23649226,88.17471351,673.5894691,1934.487504,3115.75561,207.615542,362.3324255,431.7517544,0.01042648,3.36E-05,0.005101413,0.005513824,0.015304238,0.089585193,1.034319011,0.038553956,0.053660441,0.084294579,0.115661869,15.23840986
409,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 self talk survey/200818_1825_00-02-17.84--00-02-19.3.wav,200818_1825_00-02-17.84--00-02-19.3.wav,p08,selftalk,3.592592593,3.259259259,1.458004535,408.8441292,353.1973818,268.6240123,621.8213941,84.11381544,72.73440097,16.26236145,60.64361582,76.90597727,761.9145637,1758.57066,2883.090325,184.4640716,297.3361477,223.7444456,0.014816203,3.62E-05,0.007875858,0.009183519,0.023627573,0.124573474,1.095343637,0.062188699,0.078205209,0.11180163,0.186566096,12.63808558
410,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 dysregulated survey/200818_1831_00-04-02.47--00-04-03.73.wav,200818_1831_00-04-02.47--00-04-03.73.wav,p08,dysregulated,3.462962963,3.12037037,1.258004535,425.7215159,442.5944188,181.7545526,624.3489714,96.49423314,80.04992132,28.42431111,56.60149385,85.02580496,694.415642,1608.226622,2913.962427,185.7408095,330.2983901,250.6423696,0.010641679,2.49E-05,0.004438601,0.004814507,0.013315804,0.068326954,0.755255832,0.02997241,0.042508793,0.066270191,0.08991723,18.42417625
411,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 request survey/200828_1835_00-02-12.01--00-02-12.68.wav,200828_1835_00-02-12.01--00-02-12.68.wav,p08,request,,,0.670997732,298.8353105,36.59511408,285.9431866,322.5383007,9.622171861,79.43928688,36.24868269,47.66822564,83.91690832,486.5062833,2009.581859,3026.452862,187.3191439,358.5578962,181.9329667,0.013584081,4.54E-05,0.007104718,0.005242356,0.021314153,0.045423768,0.648269273,0.017091992,0.020057506,0.036595315,0.051275976,23.58198791
412,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 request survey/200920_1815_00-26-42.35--00-26-43.8.wav,200920_1815_00-26-42.35--00-26-43.8.wav,p08,request,2.768518519,2.12037037,1.452993197,372.7983002,207.4295584,318.6956385,526.1251968,57.18546655,66.44179287,28.57074105,46.13576763,74.70650869,595.4585545,1364.558987,2888.561776,116.812213,397.1257581,234.9086525,0.011319147,3.03E-05,0.006034312,0.006038778,0.018102937,0.066722028,0.827365879,0.029557644,0.037959262,0.062055027,0.088672933,18.0322582
413,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 request survey/201007_1728_00-36-16.98--00-36-19.7.wav,201007_1728_00-36-16.98--00-36-19.7.wav,p08,request,,,2.716984127,371.2947105,143.3499631,293.6429323,436.9928954,51.51056488,79.84733388,27.03639978,57.37657346,84.41297324,689.2633205,1919.558789,3205.24155,154.8313802,452.0213579,257.353632,0.005644386,1.52E-05,0.003085569,0.003200878,0.009256708,0.053679997,0.51470742,0.026428886,0.033925338,0.049491513,0.079286659,17.76447705
414,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 request survey/200828_1835_00-02-42.07--00-02-42.92.wav,200828_1835_00-02-42.07--00-02-42.92.wav,p08,request,,,0.855011338,332.0687651,94.76366332,279.7250744,374.4887377,26.26594308,80.41379635,35.77791941,50.2873409,86.0652603,453.7629119,1739.088737,2888.860741,213.423066,258.2256743,184.7117101,0.022984292,6.93E-05,0.011053295,0.014774183,0.033159884,0.098524807,1.0279809,0.041673107,0.061200921,0.108291042,0.12501932,16.40186968
415,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 request survey/200822_0836_00-03-55.61--00-03-56.93c.wav,200822_0836_00-03-55.61--00-03-56.93c.wav,p08,request,2.888888889,2.731481481,1.313582766,339.8469708,307.2639537,129.1216659,436.3856196,63.42093977,78.3633946,34.37909692,49.12845099,83.50754791,628.3672777,1629.740837,2958.96553,201.9827125,448.8325519,314.805666,0.012883462,3.82E-05,0.004686841,0.005237673,0.014060524,0.041309784,0.540768383,0.018117996,0.023482699,0.034238518,0.054353987,20.17900556
416,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 request survey/200822_1131_00-06-03.82--00-06-06.76.wav,200822_1131_00-06-03.82--00-06-06.76.wav,p08,request,2.166666667,3.842592593,2.941995465,392.1114549,247.3255412,262.6595902,509.9851314,24.41221094,79.49533583,43.98483845,41.83850006,85.82333852,809.3673529,1950.624174,3332.175494,189.6721258,191.2323824,211.8147639,0.002609829,6.65E-06,0.001103975,0.001185462,0.003311924,0.026398216,0.267732236,0.010684317,0.013516705,0.022270365,0.032052951,26.3746202
417,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 request survey/200830_1635_00-03-28.63--00-03-30.62.wav,200830_1635_00-03-28.63--00-03-30.62.wav,p08,request,3.259259259,3.12037037,1.98399093,395.5424775,209.7674941,277.0488845,486.8163786,62.64710719,80.20369567,32.222572,56.02157198,88.24414398,762.8306441,1581.257269,2670.75227,210.3286135,294.2918709,361.805457,0.017794514,4.50E-05,0.00903594,0.01063185,0.027107819,0.060477474,0.820599649,0.020385247,0.03329289,0.075200917,0.061155741,21.48727169
418,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 request survey/200920_1815_00-18-12.05--00-18-16.45.wav,200920_1815_00-18-12.05--00-18-16.45.wav,p08,request,1.861111111,4.046296296,4.402018141,445.670389,85.9800223,399.3290215,485.3090438,21.2199945,77.82684318,36.69365733,47.04237772,83.73603505,674.1586013,2134.113893,3252.990248,158.5269638,179.2052346,164.6080298,0.002064108,4.63E-06,0.001014378,0.001138692,0.003043133,0.043756997,0.397913117,0.019876097,0.026458306,0.042224882,0.05962829,21.39225136
419,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 request survey/200920_1815_00-18-17.88--00-18-18.78.wav,200920_1815_00-18-17.88--00-18-18.78.wav,p08,request,2.268518519,3.027777778,0.89399093,398.4808392,176.9209499,355.3723512,532.2933011,40.03940662,72.46965346,31.37384554,46.54667423,77.92051977,841.2175321,1805.89084,3176.222576,221.7852136,125.3619371,359.1309978,0.017473485,4.39E-05,0.009394453,0.010143574,0.028183359,0.070571752,0.833272087,0.02936062,0.045278813,0.080763154,0.088081859,13.90012358
420,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 request survey/200920_1815_00-23-01.56--00-23-03.0.wav,200920_1815_00-23-01.56--00-23-03.0.wav,p08,request,,,1.447006803,402.1814586,100.2077939,341.9694557,442.1772496,31.76213517,78.63601924,33.63480128,50.61234659,84.24714787,756.5152346,1701.39857,2790.01449,174.0230054,130.2878066,244.0473125,0.00476267,1.18E-05,0.002365977,0.002589352,0.00709793,0.031900127,0.339152774,0.011971598,0.017395554,0.028752549,0.035914793,22.7395477
421,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 delighted survey/201021_1655_00-06-30.16--00-06-31.62.wav,201021_1655_00-06-30.16--00-06-31.62.wav,p08,delighted,2.537037037,3.027777778,1.458004535,289.0384007,160.3738041,166.7585159,327.13232,29.98041101,78.0169997,33.81265338,48.73306504,82.54571842,638.2795295,1803.041261,3250.913107,109.6244419,149.4021282,164.6359868,0.004904084,1.70E-05,0.002411562,0.002737022,0.007234685,0.049226374,0.460352777,0.020749098,0.026212565,0.04137364,0.062247293,18.53866958
422,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 delighted survey/201021_1655_00-06-52.25--00-06-53.32.wav,201021_1655_00-06-52.25--00-06-53.32.wav,p08,delighted,2.675925926,3.342592593,1.07,335.3493024,72.25327298,286.1115144,358.3647873,22.25102375,79.63865808,27.26886962,57.36156745,84.63043706,796.4452503,1756.256646,3204.935644,113.4054005,137.7501041,243.422768,0.008532449,2.56E-05,0.004392537,0.004681216,0.013177612,0.054802433,0.687787266,0.019509193,0.030201643,0.060899291,0.058527578,17.39056352
423,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 delighted survey/201021_1655_00-06-55.25--00-06-56.12.wav,201021_1655_00-06-55.25--00-06-56.12.wav,p08,delighted,2.342592593,3.231481481,0.870997732,368.6458744,122.2879912,270.6194902,392.9074814,28.68457698,77.04460928,23.9158595,56.89801824,80.81387773,890.9059789,1865.531303,3199.691794,128.1059539,225.430464,106.0169585,0.006010945,1.64E-05,0.002584425,0.003213571,0.007753276,0.052869346,0.529031966,0.028912255,0.031309941,0.041451854,0.086736764,14.8184745
424,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 delighted survey/200822_1131_00-10-50.62--00-10-53.64.wav,200822_1131_00-10-50.62--00-10-53.64.wav,p08,delighted,3.564814815,3.925925926,3.021995465,496.3900133,404.8159668,180.7738506,585.5898174,52.12588282,83.60628544,47.19559597,41.31269219,88.50828815,991.6272099,1652.986369,2637.71435,92.35166546,345.0197223,500.5591992,0.007494844,1.51E-05,0.002821946,0.00419825,0.008465838,0.031871364,0.473332118,0.008120833,0.015475533,0.036841344,0.024362499,32.36222314
425,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 delighted survey/200822_1131_00-11-02.78--00-11-05.69.wav,200822_1131_00-11-02.78--00-11-05.69.wav,p08,delighted,3.222222222,3.861111111,2.915011338,503.9628305,261.4723602,342.2112373,603.6835975,64.8215526,83.34302239,41.81738344,46.66556415,88.48294759,1045.597295,1619.791354,2741.899374,115.3990178,316.02569,515.787883,0.012280585,2.44E-05,0.006094111,0.007326432,0.018282332,0.06251809,0.727853549,0.019087977,0.03320364,0.068528967,0.057263932,23.16967012
426,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 delighted survey/200818_1831_00-01-06.4--00-01-07.78.wav,200818_1831_00-01-06.4--00-01-07.78.wav,p08,delighted,3.046296296,3.453703704,1.381995465,403.5106691,418.5030046,153.9797253,572.4827299,97.25805372,81.46341711,32.42581995,56.70028982,89.12610977,847.1086168,1621.255285,2806.752964,139.943118,399.6688334,464.2309557,0.019754247,4.94E-05,0.009998131,0.011930362,0.029994392,0.118150418,1.230180242,0.047180203,0.075097859,0.125792471,0.141540608,15.62582863
427,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 delighted survey/200905_1630_00-00-22.95--00-00-23.78.wav,200905_1630_00-00-22.95--00-00-23.78.wav,p08,delighted,3.962962963,2.962962963,0.834013605,416.1225071,227.2864574,347.1646649,574.4511223,69.71545575,76.97749716,31.20167013,53.68550947,84.88717959,796.3372456,1711.666878,2888.671384,261.7850645,459.8296365,365.3321757,0.031746711,7.65E-05,0.015716744,0.016968867,0.047150233,0.101988284,1.128129453,0.045396577,0.063825378,0.092108831,0.136189731,8.231902808
428,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 delighted survey/200825_1756_00-01-02.27--00-01-03.15.wav,200825_1756_00-01-02.27--00-01-03.15.wav,p08,delighted,3.648148148,3.212962963,0.880997732,449.7987098,71.66326162,414.5831811,486.2464427,18.22211296,77.25373659,23.13991274,60.07311199,83.21302474,937.4149107,1815.458271,3010.879906,158.7578473,294.7281825,458.3748169,0.038752543,8.66E-05,0.020206244,0.022299331,0.060618732,0.175720922,1.658306361,0.075041669,0.110824672,0.243078142,0.225125006,2.809647883
429,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 delighted survey/201021_1655_00-06-28.09--00-06-29.21.wav,201021_1655_00-06-28.09--00-06-29.21.wav,p08,delighted,2.62962963,3.231481481,1.122018141,322.6043281,504.4176018,113.8471086,618.2647103,63.58749268,77.61647492,26.37005626,58.38145367,84.75150993,715.6237899,1782.324979,3211.312242,141.3379542,176.3195949,230.8672475,0.006666776,2.09E-05,0.003022238,0.00321736,0.009066714,0.046166287,0.602550883,0.018757628,0.026675043,0.048035462,0.056272885,16.94749528
430,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 delighted survey/201129_1742_00-09-19.26--00-09-20.3.wav,201129_1742_00-09-19.26--00-09-20.3.wav,p08,delighted,2.537037037,3.351851852,1.041995465,372.8523438,106.7005408,312.5342604,419.2348012,29.62917235,77.62879932,26.46022741,58.08694676,84.54717417,805.7418449,2083.723958,3218.169767,133.491355,244.5771092,256.7337944,0.009861441,2.67E-05,0.004668659,0.005570967,0.014005977,0.078246956,0.814175791,0.03652416,0.049523287,0.076018,0.10957248,11.54866005
431,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 frustrated survey/210111_1844_00-03-25.15--00-03-25.98.wav,210111_1844_00-03-25.15--00-03-25.98.wav,p08,frustrated,3.398148148,2.796296296,0.824988662,286.7278752,251.7575821,97.85524824,349.6128303,67.92109711,65.24169592,28.37356929,44.23367068,72.60723997,773.6602193,1760.315138,2961.533258,111.7247292,77.95815701,267.241944,0.020806109,7.12E-05,0.008572641,0.010284836,0.025717923,0.15655249,1.434622901,0.071558962,0.089647152,0.111847977,0.214676885,2.911093869
432,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 frustrated survey/200906_1558_00-05-13.91--00-05-15.92.wav,200906_1558_00-05-13.91--00-05-15.92.wav,p08,frustrated,2.666666667,3.12037037,2.004988662,349.9476264,352.8641695,131.8997169,484.7638864,61.85105026,82.04964309,29.88625047,57.57758963,87.4638401,499.4095439,2021.818721,3183.072568,93.61033099,586.3018324,436.6602344,0.00861564,2.45E-05,0.004475109,0.004857086,0.013425328,0.051090159,0.666393086,0.025742702,0.029240248,0.040287509,0.077228106,19.06146169
433,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 frustrated survey/200906_1558_00-07-14.5--00-07-15.58.wav,200906_1558_00-07-14.5--00-07-15.58.wav,p08,frustrated,2.87037037,2.981481481,1.08,320.0064617,274.58868,85.86192175,360.4506018,73.84326719,81.04245298,34.15483505,50.70229157,84.85712662,530.6000609,2173.398194,3259.885709,217.3442547,483.8134048,445.7836325,0.010164416,3.23E-05,0.004304405,0.004323728,0.012913214,0.033702064,0.384488459,0.01594012,0.018922923,0.023410909,0.047820359,20.73374298
434,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 frustrated survey/200906_1558_00-07-33.26--00-07-34.06.wav,200906_1558_00-07-33.26--00-07-34.06.wav,p08,frustrated,3.064814815,2.416666667,0.801995465,326.7462368,142.9719351,262.2519211,405.2238563,43.29841202,79.49047999,32.13461528,53.06119087,85.19580615,649.0469086,1454.022963,3022.160194,107.8012734,684.1573375,391.9270757,0.020614929,6.47E-05,0.009962587,0.009713857,0.02988776,0.053496588,0.532801172,0.023707307,0.033340964,0.046251288,0.071121922,19.90382992
435,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 frustrated survey/200906_1558_00-04-33.81--00-04-34.69.wav,200906_1558_00-04-33.81--00-04-34.69.wav,p08,frustrated,2.407407407,2.685185185,0.874988662,348.3418305,159.7195417,264.3097649,424.0293066,26.91324435,75.58849056,21.16742374,57.71875072,78.88617446,480.2806276,2139.571538,3396.258238,103.9136577,212.7680746,188.7313827,0.007849399,2.25E-05,0.003999438,0.004553283,0.011998314,0.0450454,0.569475561,0.022226105,0.026587848,0.038357701,0.066678316,18.90353608
436,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 frustrated survey/200906_1558_00-06-54.06--00-06-55.71.wav,200906_1558_00-06-54.06--00-06-55.71.wav,p08,frustrated,2.527777778,3.046296296,1.648004535,376.5845393,105.9279362,332.3021945,438.2301306,23.81340441,78.61481271,39.82294191,46.28815488,86.11109679,516.3375004,1976.29214,3085.666187,198.0787994,325.6456585,419.1289925,0.006730569,1.79E-05,0.003551079,0.003782427,0.010653238,0.036420629,0.466371488,0.014739015,0.020962968,0.037083122,0.044217045,24.55079621
437,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 frustrated survey/210111_1844_00-03-11.15--00-03-12.54.wav,210111_1844_00-03-11.15--00-03-12.54.wav,p08,frustrated,1.935185185,3.12037037,1.39399093,391.7453283,415.4147148,166.1392642,581.553979,60.07209053,80.43692305,27.1245529,57.25891729,84.38347019,486.7867074,1910.580304,3047.286831,93.55165441,136.2970555,178.4136788,0.008566525,2.19E-05,0.004604462,0.004854986,0.013813385,0.020755192,0.414854765,0.008779187,0.011901043,0.017961804,0.02633756,23.85358671
438,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 frustrated survey/200906_1558_00-05-07.8--00-05-09.00c.wav,200906_1558_00-05-07.8--00-05-09.00c.wav,p08,frustrated,2.703703704,2.324074074,1.210090703,312.106466,125.0531144,208.8433019,333.8964163,22.8698593,71.89191106,13.91084805,60.36680351,74.27765156,602.0831497,1491.511841,2895.200245,75.7310582,589.3879315,378.1491095,0.010135195,3.24E-05,0.005846768,0.005387432,0.017540305,0.049064054,0.556016495,0.025688133,0.030573406,0.036565066,0.077064398,17.24130514
439,/Users/mayaradhakrishnan/Dropbox (MIT)/commalla survey audio/p08/p08 frustrated survey/200906_1558_00-00-03.74--00-00-04.41.wav,200906_1558_00-00-03.74--00-00-04.41.wav,p08,frustrated,2.962962963,3.324074074,0.67600907,360.0980373,362.7052274,77.08505457,439.790282,126.7723689,81.06372316,42.36494844,43.75777104,86.12271948,878.7843886,1879.312433,3112.633779,212.164126,305.5535644,346.7196046,0.014603776,3.86E-05,0.0053145,0.004911661,0.015943499,0.104987775,0.98487688,0.04626262,0.075903351,0.098149237,0.13878786,12.69920468
